Departamento,Municipio,Zona,Centro,Acta,PARTIDO DEMOCRATA CRISTIANO DE HONDURAS,PARTIDO INNOVACION Y UNIDAD SOCIAL DEMOCRATA,PARTIDO LIBERAL DE HONDURAS,PARTIDO LIBERTAD Y REFUNDACION,PARTIDO NACIONAL DE HONDURAS,PDF Link
CORTES,SAN PEDRO SULA,01,083_BO. MORAZAN - CEB JOSE MARIA GONZALES ROSA,4013,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4013.pdf
CORTES,SAN PEDRO SULA,01,089_COL. RIO PIEDRAS - CEB. DIONISIO DE HERRERA,4027,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4027.pdf
CORTES,SAN PEDRO SULA,01,089_COL. RIO PIEDRAS - CEB. DIONISIO DE HERRERA,4034,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4034.pdf
CORTES,SAN PEDRO SULA,01,089_COL. RIO PIEDRAS - CEB. DIONISIO DE HERRERA,4035,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4035.pdf
CORTES,SAN PEDRO SULA,01,089_COL. RIO PIEDRAS - CEB. DIONISIO DE HERRERA,4036,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4036.pdf
CORTES,SAN PEDRO SULA,01,094_COL. FIGUEROA - INST. SAN VICENTE DE PAUL,4037,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4037.pdf
CORTES,SAN PEDRO SULA,01,095_COL. TREJO - INST. SAN VICENTE DE PAUL,4049,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4049.pdf
CORTES,SAN PEDRO SULA,01,095_COL. TREJO - INST. SAN VICENTE DE PAUL,4050,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4050.pdf
CORTES,SAN PEDRO SULA,01,095_COL. TREJO - INST. SAN VICENTE DE PAUL,4051,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4051.pdf
CORTES,SAN PEDRO SULA,01,095_COL. TREJO - INST. SAN VICENTE DE PAUL,4052,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4052.pdf
CORTES,SAN PEDRO SULA,01,099_COL. NUEVA PRIMAVERA - CEB. MANUEL ESCOTO SOTO,4055,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4055.pdf
CORTES,SAN PEDRO SULA,01,099_COL. NUEVA PRIMAVERA - CEB. MANUEL ESCOTO SOTO,4060,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4060.pdf
CORTES,SAN PEDRO SULA,01,107_LA PUERTA - CEB LA GRAN FAMILIA,4071,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4071.pdf
CORTES,SAN PEDRO SULA,01,111_BO. PAZ BARAHONA - CEB MIGUEL PAZ BARAHONA,4094,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4094.pdf
CORTES,SAN PEDRO SULA,01,116_BO. CONCEPCION - CEB REPUBLICA DE CUBA,4105,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4105.pdf
CORTES,SAN PEDRO SULA,01,116_BO. CONCEPCION - CEB REPUBLICA DE CUBA,4107,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4107.pdf
CORTES,SAN PEDRO SULA,01,119_BO. MEDINA - CEB PEDRO NUFIO,4109,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4109.pdf
CORTES,SAN PEDRO SULA,01,119_BO. MEDINA - CEB PEDRO NUFIO,4118,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4118.pdf
CORTES,SAN PEDRO SULA,01,119_BO. MEDINA - CEB PEDRO NUFIO,4119,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4119.pdf
CORTES,SAN PEDRO SULA,01,119_BO. MEDINA - CEB PEDRO NUFIO,4120,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4120.pdf
CORTES,SAN PEDRO SULA,01,122_BO. MEDINA - CEB JOSE CASTRO LOPEZ,4129,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4129.pdf
CORTES,SAN PEDRO SULA,01,122_BO. MEDINA - CEB JOSE CASTRO LOPEZ,4135,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4135.pdf
CORTES,SAN PEDRO SULA,01,130_COL. AURORA - CEB. PETRONILA,4147,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4147.pdf
CORTES,SAN PEDRO SULA,01,130_COL. AURORA - CEB. PETRONILA,4154,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4154.pdf
CORTES,SAN PEDRO SULA,01,130_COL. AURORA - CEB. PETRONILA,4155,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4155.pdf
CORTES,SAN PEDRO SULA,01,133_COL. SAN JOSE DE SULA - INST. JOSE TRINIDAD REYES,4179,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4179.pdf
CORTES,SAN PEDRO SULA,01,133_COL. SAN JOSE DE SULA - INST. JOSE TRINIDAD REYES,4189,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4189.pdf
CORTES,SAN PEDRO SULA,01,135_BO. SUNCERY - GENESIS BILINGUAL SCHOOL,4197,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4197.pdf
CORTES,SAN PEDRO SULA,01,135_BO. SUNCERY - GENESIS BILINGUAL SCHOOL,4198,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4198.pdf
CORTES,SAN PEDRO SULA,01,142_COL. SAN JOSE - ESC. JOSE SIMON AZCONA,4202,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4202.pdf
CORTES,SAN PEDRO SULA,01,144_BO. CABAÑAS - CEB PRESENTACIÓN CENTENO,4213,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4213.pdf
CORTES,SAN PEDRO SULA,01,144_BO. CABAÑAS - CEB PRESENTACIÓN CENTENO,4218,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4218.pdf
CORTES,SAN PEDRO SULA,01,144_BO. CABAÑAS - CEB PRESENTACIÓN CENTENO,4233,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4233.pdf
CORTES,SAN PEDRO SULA,01,150_BO. CABAÑAS - ESC. LILA LUZ DE MARADIAGA,4248,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4248.pdf
CORTES,SAN PEDRO SULA,01,150_BO. CABAÑAS - ESC. LILA LUZ DE MARADIAGA,4257,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4257.pdf
CORTES,SAN PEDRO SULA,01,150_BO. CABAÑAS - ESC. LILA LUZ DE MARADIAGA,4265,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4265.pdf
CORTES,SAN PEDRO SULA,01,150_BO. CABAÑAS - ESC. LILA LUZ DE MARADIAGA,4269,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4269.pdf
CORTES,SAN PEDRO SULA,01,156_BO. LAS PALMAS - CEB REPUBLICA DE HONDURAS,4281,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4281.pdf
CORTES,SAN PEDRO SULA,01,156_BO. LAS PALMAS - CEB REPUBLICA DE HONDURAS,4289,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4289.pdf
CORTES,SAN PEDRO SULA,01,160_COL. SAN FRANCISCO - CEB JOHN F. KENNEDY NO. 2,4294,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4294.pdf
CORTES,SAN PEDRO SULA,01,173_COL. SAN JOSE V - CEB SAN JOSE V,4319,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4319.pdf
CORTES,SAN PEDRO SULA,01,173_COL. SAN JOSE V - CEB SAN JOSE V,4320,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4320.pdf
CORTES,SAN PEDRO SULA,01,173_COL. SAN JOSE V - CEB SAN JOSE V,4323,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4323.pdf
CORTES,SAN PEDRO SULA,01,173_COL. SAN JOSE V - CEB SAN JOSE V,4328,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4328.pdf
CORTES,SAN PEDRO SULA,01,178_COL. MONTEFRESCO - CEB JOSE RAMON AGUILAR,4338,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4338.pdf
CORTES,SAN PEDRO SULA,01,178_COL. MONTEFRESCO - CEB JOSE RAMON AGUILAR,4341,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4341.pdf
CORTES,SAN PEDRO SULA,01,178_COL. MONTEFRESCO - CEB JOSE RAMON AGUILAR,4352,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4352.pdf
CORTES,SAN PEDRO SULA,01,178_COL. MONTEFRESCO - CEB JOSE RAMON AGUILAR,4353,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4353.pdf
CORTES,SAN PEDRO SULA,01,180_COL. VALLE DE SULA - ESC. JOHN F. KENNEDY No. 1,4359,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4359.pdf
CORTES,SAN PEDRO SULA,01,184_COL. VILLA ERNESTINA - ESC. DR. ANTONIO R. VALLEJO,4375,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4375.pdf
CORTES,SAN PEDRO SULA,01,184_COL. VILLA ERNESTINA - ESC. DR. ANTONIO R. VALLEJO,4378,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4378.pdf
CORTES,SAN PEDRO SULA,01,185_COL. LUISIANA - INST. LOUSIANA,4390,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4390.pdf
CORTES,SAN PEDRO SULA,01,187_COL. EL EDEN - ESC. CESAR LOPEZ PEREZ,4417,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4417.pdf
CORTES,SAN PEDRO SULA,01,190_COL. SATELITE ETAPA I - CEB. 1ERO. DE FEBRERO,4426,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4426.pdf
CORTES,SAN PEDRO SULA,01,190_COL. SATELITE ETAPA I - CEB. 1ERO. DE FEBRERO,4432,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4432.pdf
CORTES,SAN PEDRO SULA,01,190_COL. SATELITE ETAPA I - CEB. 1ERO. DE FEBRERO,4438,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4438.pdf
CORTES,SAN PEDRO SULA,01,190_COL. SATELITE ETAPA I - CEB. 1ERO. DE FEBRERO,4440,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4440.pdf
CORTES,SAN PEDRO SULA,01,190_COL. SATELITE ETAPA I - CEB. 1ERO. DE FEBRERO,4442,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4442.pdf
CORTES,SAN PEDRO SULA,01,190_COL. SATELITE ETAPA I - CEB. 1ERO. DE FEBRERO,4446,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4446.pdf
CORTES,SAN PEDRO SULA,01,190_COL. SATELITE ETAPA I - CEB. 1ERO. DE FEBRERO,4448,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4448.pdf
CORTES,SAN PEDRO SULA,01,190_COL. SATELITE ETAPA I - CEB. 1ERO. DE FEBRERO,4449,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4449.pdf
CORTES,SAN PEDRO SULA,01,195_COL. JERONIMO SANDOVAL SORTO - CEB. YANKEL ROSENTHAL,4450,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4450.pdf
CORTES,SAN PEDRO SULA,01,195_COL. JERONIMO SANDOVAL SORTO - CEB. YANKEL ROSENTHAL,4454,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4454.pdf
CORTES,SAN PEDRO SULA,01,195_COL. JERONIMO SANDOVAL SORTO - CEB. YANKEL ROSENTHAL,4455,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4455.pdf
CORTES,SAN PEDRO SULA,01,195_COL. JERONIMO SANDOVAL SORTO - CEB. YANKEL ROSENTHAL,4457,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4457.pdf
CORTES,SAN PEDRO SULA,01,195_COL. JERONIMO SANDOVAL SORTO - CEB. YANKEL ROSENTHAL,4458,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4458.pdf
CORTES,SAN PEDRO SULA,01,195_COL. JERONIMO SANDOVAL SORTO - CEB. YANKEL ROSENTHAL,4463,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4463.pdf
CORTES,SAN PEDRO SULA,01,195_COL. JERONIMO SANDOVAL SORTO - CEB. YANKEL ROSENTHAL,4470,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4470.pdf
CORTES,SAN PEDRO SULA,01,195_COL. JERONIMO SANDOVAL SORTO - CEB. YANKEL ROSENTHAL,4472,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4472.pdf
CORTES,SAN PEDRO SULA,01,195_COL. JERONIMO SANDOVAL SORTO - CEB. YANKEL ROSENTHAL,4477,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4477.pdf
CORTES,SAN PEDRO SULA,01,195_COL. JERONIMO SANDOVAL SORTO - CEB. YANKEL ROSENTHAL,4478,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4478.pdf
CORTES,SAN PEDRO SULA,01,203_COL. PRADERA MUNICIPAL - ESC. LA SALLE,4487,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4487.pdf
CORTES,SAN PEDRO SULA,01,203_COL. PRADERA MUNICIPAL - ESC. LA SALLE,4491,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4491.pdf
CORTES,SAN PEDRO SULA,01,203_COL. PRADERA MUNICIPAL - ESC. LA SALLE,4495,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4495.pdf
CORTES,SAN PEDRO SULA,01,203_COL. PRADERA MUNICIPAL - ESC. LA SALLE,4501,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4501.pdf
CORTES,SAN PEDRO SULA,01,206_COL. PERPETUO SOCORRO - CEB. PERPETUO SOCORRO,4508,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4508.pdf
CORTES,SAN PEDRO SULA,01,206_COL. PERPETUO SOCORRO - CEB. PERPETUO SOCORRO,4509,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4509.pdf
CORTES,SAN PEDRO SULA,01,211_COL. SAN VICENTE DE PAUL No. 1 - ESC. VICENTINA,4511,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4511.pdf
CORTES,SAN PEDRO SULA,01,211_COL. SAN VICENTE DE PAUL No. 1 - ESC. VICENTINA,4520,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4520.pdf
CORTES,SAN PEDRO SULA,01,211_COL. SAN VICENTE DE PAUL No. 1 - ESC. VICENTINA,4528,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4528.pdf
CORTES,SAN PEDRO SULA,01,211_COL. SAN VICENTE DE PAUL No. 1 - ESC. VICENTINA,4529,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4529.pdf
CORTES,SAN PEDRO SULA,01,214_COL. MUNICIPAL - CEB FROYLAN TURCIOS,4534,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4534.pdf
CORTES,SAN PEDRO SULA,01,214_COL. MUNICIPAL - CEB FROYLAN TURCIOS,4539,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4539.pdf
CORTES,SAN PEDRO SULA,01,214_COL. MUNICIPAL - CEB FROYLAN TURCIOS,4544,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4544.pdf
CORTES,SAN PEDRO SULA,01,216_COL. CALPULES - CEB. ALEX EDGARDO ALANIZ  LAGOS NO. 2,4551,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4551.pdf
CORTES,SAN PEDRO SULA,01,216_COL. CALPULES - CEB. ALEX EDGARDO ALANIZ  LAGOS NO. 2,4554,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4554.pdf
CORTES,SAN PEDRO SULA,01,220_COL. FELIPE ZELAYA - CEB. ALTAGRACIA SANCHEZ,4571,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4571.pdf
CORTES,SAN PEDRO SULA,01,220_COL. FELIPE ZELAYA - CEB. ALTAGRACIA SANCHEZ,4573,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4573.pdf
CORTES,SAN PEDRO SULA,01,220_COL. FELIPE ZELAYA - CEB. ALTAGRACIA SANCHEZ,4575,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4575.pdf
CORTES,SAN PEDRO SULA,01,220_COL. FELIPE ZELAYA - CEB. ALTAGRACIA SANCHEZ,4577,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4577.pdf
CORTES,SAN PEDRO SULA,01,224_COL. RIVERA HERNANDEZ - CEB CARLOS RIVERA RAMOS,4598,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4598.pdf
CORTES,SAN PEDRO SULA,01,224_COL. RIVERA HERNANDEZ - CEB CARLOS RIVERA RAMOS,4599,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4599.pdf
CORTES,SAN PEDRO SULA,01,224_COL. RIVERA HERNANDEZ - CEB CARLOS RIVERA RAMOS,4600,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4600.pdf
CORTES,SAN PEDRO SULA,01,224_COL. RIVERA HERNANDEZ - CEB CARLOS RIVERA RAMOS,4602,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4602.pdf
CORTES,SAN PEDRO SULA,01,224_COL. RIVERA HERNANDEZ - CEB CARLOS RIVERA RAMOS,4610,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4610.pdf
CORTES,SAN PEDRO SULA,01,225_COL. SINAI - ESC. DANIEL QUEZADA,4617,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4617.pdf
CORTES,SAN PEDRO SULA,01,225_COL. SINAI - ESC. DANIEL QUEZADA,4620,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4620.pdf
CORTES,SAN PEDRO SULA,01,233_COL. SEIS DE MAYO - CEB. JOSE ANTONIO PERAZA,4625,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4625.pdf
CORTES,SAN PEDRO SULA,01,233_COL. SEIS DE MAYO - CEB. JOSE ANTONIO PERAZA,4626,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4626.pdf
CORTES,SAN PEDRO SULA,01,233_COL. SEIS DE MAYO - CEB. JOSE ANTONIO PERAZA,4629,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4629.pdf
CORTES,SAN PEDRO SULA,01,233_COL. SEIS DE MAYO - CEB. JOSE ANTONIO PERAZA,4634,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4634.pdf
CORTES,SAN PEDRO SULA,01,233_COL. SEIS DE MAYO - CEB. JOSE ANTONIO PERAZA,4637,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4637.pdf
CORTES,SAN PEDRO SULA,01,233_COL. SEIS DE MAYO - CEB. JOSE ANTONIO PERAZA,4644,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4644.pdf
CORTES,SAN PEDRO SULA,01,235_COL. LLANOS DE SULA I - CEB. ROSA M. ROUSELL,4645,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4645.pdf
CORTES,SAN PEDRO SULA,01,236_COL. ALFONSO LACAYO - CEB. PADRE CLARET,4652,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4652.pdf
CORTES,SAN PEDRO SULA,01,236_COL. ALFONSO LACAYO - CEB. PADRE CLARET,4662,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4662.pdf
CORTES,SAN PEDRO SULA,01,236_COL. ALFONSO LACAYO - CEB. PADRE CLARET,4664,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4664.pdf
CORTES,SAN PEDRO SULA,01,242_COL. SANTA MARTHA - ESC. PUBLICA SANTA MARTHA,4668,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4668.pdf
CORTES,SAN PEDRO SULA,01,242_COL. SANTA MARTHA - ESC. PUBLICA SANTA MARTHA,4670,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4670.pdf
CORTES,SAN PEDRO SULA,01,242_COL. SANTA MARTHA - ESC. PUBLICA SANTA MARTHA,4674,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4674.pdf
CORTES,SAN PEDRO SULA,01,242_COL. SANTA MARTHA - ESC. PUBLICA SANTA MARTHA,4676,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4676.pdf
CORTES,SAN PEDRO SULA,01,249_COL. EL CARMEN - INVA - ESC. GILBERTO PINEDA MADRID,4688,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4688.pdf
CORTES,SAN PEDRO SULA,01,249_COL. EL CARMEN - INVA - ESC. GILBERTO PINEDA MADRID,4689,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4689.pdf
CORTES,SAN PEDRO SULA,01,249_COL. EL CARMEN - INVA - ESC. GILBERTO PINEDA MADRID,4690,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4690.pdf
CORTES,SAN PEDRO SULA,01,249_COL. EL CARMEN - INVA - ESC. GILBERTO PINEDA MADRID,4692,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4692.pdf
CORTES,SAN PEDRO SULA,01,251_COL. LOMAS DEL CARMEN - ESC. RAFAEL LEONARDO CALLEJAS,4699,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4699.pdf
CORTES,SAN PEDRO SULA,01,251_COL. LOMAS DEL CARMEN - ESC. RAFAEL LEONARDO CALLEJAS,4700,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4700.pdf
CORTES,SAN PEDRO SULA,01,251_COL. LOMAS DEL CARMEN - ESC. RAFAEL LEONARDO CALLEJAS,4708,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4708.pdf
CORTES,SAN PEDRO SULA,01,251_COL. LOMAS DEL CARMEN - ESC. RAFAEL LEONARDO CALLEJAS,4721,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4721.pdf
CORTES,SAN PEDRO SULA,01,251_COL. LOMAS DEL CARMEN - ESC. RAFAEL LEONARDO CALLEJAS,4733,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4733.pdf
CORTES,SAN PEDRO SULA,01,251_COL. LOMAS DEL CARMEN - ESC. RAFAEL LEONARDO CALLEJAS,4738,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4738.pdf
CORTES,SAN PEDRO SULA,01,254_ALDEA EL CARMEN - CEB EUSEBIO FIALLOS,4741,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4741.pdf
CORTES,SAN PEDRO SULA,01,254_ALDEA EL CARMEN - CEB EUSEBIO FIALLOS,4751,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4751.pdf
CORTES,SAN PEDRO SULA,01,254_ALDEA EL CARMEN - CEB EUSEBIO FIALLOS,4758,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4758.pdf
CORTES,SAN PEDRO SULA,01,254_ALDEA EL CARMEN - CEB EUSEBIO FIALLOS,4759,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4759.pdf
CORTES,SAN PEDRO SULA,01,254_ALDEA EL CARMEN - CEB EUSEBIO FIALLOS,4771,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4771.pdf
CORTES,SAN PEDRO SULA,01,254_ALDEA EL CARMEN - CEB EUSEBIO FIALLOS,4773,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4773.pdf
CORTES,SAN PEDRO SULA,01,260_COL. PROVIDENCIA - ESC. M. H. E. SANTOS,4784,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4784.pdf
CORTES,SAN PEDRO SULA,01,260_COL. PROVIDENCIA - ESC. M. H. E. SANTOS,4787,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4787.pdf
CORTES,SAN PEDRO SULA,01,263_COL. SUYAPA - CEB. FIDELINA CERROS,4804,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4804.pdf
CORTES,SAN PEDRO SULA,01,270_COL. EBEN EZER - CEB. HECTOR G. GUILLEN,4816,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4816.pdf
CORTES,SAN PEDRO SULA,01,270_COL. EBEN EZER - CEB. HECTOR G. GUILLEN,4820,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4820.pdf
CORTES,SAN PEDRO SULA,01,275_BO. CHAMELECON - CEB. PERFECTO H. BOBADILLA,4829,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4829.pdf
CORTES,SAN PEDRO SULA,01,275_BO. CHAMELECON - CEB. PERFECTO H. BOBADILLA,4842,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4842.pdf
CORTES,SAN PEDRO SULA,01,284_COL. SAN JUAN - CEB JERONIMO SANDOVAL,4858,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4858.pdf
CORTES,SAN PEDRO SULA,01,284_COL. SAN JUAN - CEB JERONIMO SANDOVAL,4867,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4867.pdf
CORTES,SAN PEDRO SULA,01,289_COL. SABILLON CRUZ - CEB. PABLO PORTILLO 2,4882,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/4882.pdf
