Departamento,Municipio,Zona,Centro,Acta,Inconsistencias,DC,LIBRE,PINU,PLH,PNH,PDF Link
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,257_COL. FRATERNIDAD - ESC. LA FRATERNIDAD,10099,1,0,64,3,79,75,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10099.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,264_BO. MORAZAN - ESC. RAMON ROSA,10110,1,0,42,5,104,87,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10110.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,264_BO. MORAZAN - ESC. RAMON ROSA,10116,1,0,49,1,99,74,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10116.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,264_BO. MORAZAN - ESC. RAMON ROSA,10117,1,1,58,1,83,93,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10117.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,264_BO. MORAZAN - ESC. RAMON ROSA,10119,1,1,51,1,94,81,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10119.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,264_BO. MORAZAN - ESC. RAMON ROSA,10122,1,0,52,5,88,76,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10122.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,270_COL. PAYAQUI - INST. SAN MIGUEL SAN JUAN BOSCO,10123,1,0,18,5,97,115,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10123.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,270_COL. PAYAQUI - INST. SAN MIGUEL SAN JUAN BOSCO,10125,1,0,11,3,110,104,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10125.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,270_COL. PAYAQUI - INST. SAN MIGUEL SAN JUAN BOSCO,10126,1,0,11,2,116,83,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10126.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,270_COL. PAYAQUI - INST. SAN MIGUEL SAN JUAN BOSCO,10127,1,0,16,6,110,108,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10127.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,270_COL. PAYAQUI - INST. SAN MIGUEL SAN JUAN BOSCO,10131,1,0,33,4,99,90,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10131.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,270_COL. PAYAQUI - INST. SAN MIGUEL SAN JUAN BOSCO,10133,1,1,14,3,109,99,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10133.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,271_COL. IZAGUIRRE - CEB. OSCAR A. FLORES,10136,1,2,54,7,72,97,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10136.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,271_COL. IZAGUIRRE - CEB. OSCAR A. FLORES,10140,1,2,67,2,79,78,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10140.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,273_COL. LA ESPERANZA - CEBG. 4 DE JUNIO,10148,1,0,56,1,82,95,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10148.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,273_COL. LA ESPERANZA - CEBG. 4 DE JUNIO,10150,1,1,40,1,73,104,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10150.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,273_COL. LA ESPERANZA - CEBG. 4 DE JUNIO,10154,1,0,47,4,83,105,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10154.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,273_COL. LA ESPERANZA - CEBG. 4 DE JUNIO,10159,1,0,50,6,88,87,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10159.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,273_COL. LA ESPERANZA - CEBG. 4 DE JUNIO,10160,1,0,67,3,80,101,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10160.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,275_COL. LA ESPERANZA - ESC. E INST. SANTA MONICA,10164,1,1,48,8,63,67,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10164.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,276_COL. BRISAS DEL VALLE - ESC. SAN MIGUEL DE HEREDIA,10166,1,0,42,4,83,88,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10166.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,276_COL. BRISAS DEL VALLE - ESC. SAN MIGUEL DE HEREDIA,10169,1,0,61,4,78,78,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10169.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,277_COL. SAN MIGUEL - CEB. JUAN RAMON MOLINA,10171,1,2,55,6,75,103,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10171.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,277_COL. SAN MIGUEL - CEB. JUAN RAMON MOLINA,10183,1,1,34,1,81,113,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10183.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,277_COL. SAN MIGUEL - CEB. JUAN RAMON MOLINA,10186,1,0,51,8,89,99,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10186.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,277_COL. SAN MIGUEL - CEB. JUAN RAMON MOLINA,10187,1,1,59,10,79,89,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10187.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,277_COL. SAN MIGUEL - CEB. JUAN RAMON MOLINA,10189,1,1,44,7,92,80,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10189.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,277_COL. SAN MIGUEL - CEB. JUAN RAMON MOLINA,10191,1,0,44,6,84,100,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10191.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,277_COL. SAN MIGUEL - CEB. JUAN RAMON MOLINA,10194,1,0,42,7,103,79,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10194.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,287_COL. EL SITIO - ESC. LATINOAMERICANA,10200,1,0,68,6,86,76,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10200.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,287_COL. EL SITIO - ESC. LATINOAMERICANA,10202,1,0,58,2,94,73,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10202.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,287_COL. EL SITIO - ESC. LATINOAMERICANA,10204,1,0,58,5,93,72,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10204.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,289_COL. SANTA MARIA - ESC. LATINOAMERICANA,10208,1,0,52,8,107,66,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10208.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,293_COL. LA SOSA - ESC. JOSE MARIA CASCO,10223,1,0,48,0,58,120,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10223.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,293_COL. LA SOSA - ESC. JOSE MARIA CASCO,10225,1,0,30,4,69,130,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10225.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,293_COL. LA SOSA - ESC. JOSE MARIA CASCO,10227,1,0,29,5,65,115,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10227.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,293_COL. LA SOSA - ESC. JOSE MARIA CASCO,10233,1,0,49,8,67,119,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10233.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,296_COL. TREINTA DE NOVIEMBRE - ESC. REPUBLICA DE ESPAÑA,10243,1,0,60,4,68,125,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10243.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,296_COL. TREINTA DE NOVIEMBRE - ESC. REPUBLICA DE ESPAÑA,10245,1,1,37,6,81,100,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10245.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,298_COL. LA TRAVESIA - CEB. RAMON MONTOYA CERRATO,10249,1,1,48,3,64,102,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10249.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,298_COL. LA TRAVESIA - CEB. RAMON MONTOYA CERRATO,10250,1,0,49,1,65,96,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10250.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,298_COL. LA TRAVESIA - CEB. RAMON MONTOYA CERRATO,10252,1,2,42,0,66,124,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10252.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,298_COL. LA TRAVESIA - CEB. RAMON MONTOYA CERRATO,10254,1,1,36,1,73,128,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10254.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,298_COL. LA TRAVESIA - CEB. RAMON MONTOYA CERRATO,10260,1,2,39,1,77,109,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10260.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,298_COL. LA TRAVESIA - CEB. RAMON MONTOYA CERRATO,10264,1,0,38,4,68,109,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10264.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,298_COL. LA TRAVESIA - CEB. RAMON MONTOYA CERRATO,10265,1,3,30,3,79,105,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10265.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,298_COL. LA TRAVESIA - CEB. RAMON MONTOYA CERRATO,10267,1,0,41,5,67,112,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10267.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,298_COL. LA TRAVESIA - CEB. RAMON MONTOYA CERRATO,10269,1,0,28,2,69,131,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10269.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,300_COL. LA TRAVESIA - INST. CARLOS R. FLORES,10271,1,2,49,4,75,108,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10271.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,300_COL. LA TRAVESIA - INST. CARLOS R. FLORES,10274,1,0,26,4,70,116,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10274.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,303_COL. ERA No. 1 - ESC. MIGUEL ANDONIE FERNANDEZ,10278,1,0,32,4,86,102,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10278.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,303_COL. ERA No. 1 - ESC. MIGUEL ANDONIE FERNANDEZ,10284,1,1,45,1,72,109,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10284.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,303_COL. ERA No. 1 - ESC. MIGUEL ANDONIE FERNANDEZ,10287,1,0,34,4,87,98,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10287.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,303_COL. ERA No. 1 - ESC. MIGUEL ANDONIE FERNANDEZ,10291,1,2,19,8,77,117,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10291.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,303_COL. ERA No. 1 - ESC. MIGUEL ANDONIE FERNANDEZ,10293,1,2,23,0,73,104,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10293.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,304_COL. ERA No. 2 - CEB. MIGUEL ANDONIE FERNANDEZ,10294,1,1,31,2,74,99,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10294.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,304_COL. ERA No. 2 - CEB. MIGUEL ANDONIE FERNANDEZ,10295,1,1,28,3,88,90,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10295.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,311_COL. VILLA UNIVERSITARIA - COMPLEJO SIMON AZCONA,10300,1,0,65,8,115,85,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10300.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,311_COL. VILLA UNIVERSITARIA - COMPLEJO SIMON AZCONA,10307,1,0,54,5,121,68,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10307.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,311_COL. VILLA UNIVERSITARIA - COMPLEJO SIMON AZCONA,10314,1,0,44,3,121,74,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10314.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,311_COL. VILLA UNIVERSITARIA - COMPLEJO SIMON AZCONA,10318,1,0,55,5,115,80,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10318.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,318_ALDEA SUYAPA - CEB. MONSEÑOR JACOBO CACERES AVILA,10326,1,0,52,1,73,124,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10326.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,319_COL. NUEVA SUYAPA - ESC. PABLO PORTILLO FIGUEROA,10343,1,1,36,3,62,110,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10343.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,321_COL. NUEVA SUYAPA - CEB 11 DE JUNIO,10345,1,1,49,3,69,119,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10345.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,321_COL. NUEVA SUYAPA - CEB 11 DE JUNIO,10348,1,0,37,2,69,131,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10348.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,321_COL. NUEVA SUYAPA - CEB 11 DE JUNIO,10349,1,0,44,2,57,122,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10349.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,321_COL. NUEVA SUYAPA - CEB 11 DE JUNIO,10353,1,2,32,3,62,138,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10353.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,322_COL. NUEVA SUYAPA - ESC. VICTOR F. ARDON,10360,1,0,34,0,59,115,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10360.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,322_COL. NUEVA SUYAPA - ESC. VICTOR F. ARDON,10362,1,0,38,2,69,100,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10362.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,322_COL. NUEVA SUYAPA - ESC. VICTOR F. ARDON,10363,1,0,48,5,52,116,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10363.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,322_COL. NUEVA SUYAPA - ESC. VICTOR F. ARDON,10371,1,0,39,1,67,105,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10371.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,326_COL. NUEVA SUYAPA - ESC. 17 DE SEPTIEMBRE,10372,1,1,37,4,72,135,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10372.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,330_COL. VILLA NUEVA SUYAPA - JN. LOURDES DE MONSERRAT,10376,1,0,21,1,32,50,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10376.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,332_COL. VILLA NUEVA SUYAPA - INST. CEMG. NUEVA SUYAPA,10378,1,1,47,5,71,98,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10378.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,332_COL. VILLA NUEVA SUYAPA - INST. CEMG. NUEVA SUYAPA,10380,1,0,41,3,86,83,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10380.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,336_COL. BRISAS DE SUYAPA - JARDIN DE NIÑOS FANIA,10383,1,0,40,1,48,112,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10383.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,339_COL. HATO DE ENMEDIO SECTOR 2 - ESC. EXPERIMENTAL DE NIÑOS PARA LA MUSICA,10390,1,0,67,7,108,79,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10390.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,339_COL. HATO DE ENMEDIO SECTOR 2 - ESC. EXPERIMENTAL DE NIÑOS PARA LA MUSICA,10393,1,2,57,2,121,76,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10393.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,341_COL. HATO DE ENMEDIO SECTOR 4 - CEB. REPUBLICA ORIENTAL DE URUGUAY,10401,1,0,74,5,103,75,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10401.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,341_COL. HATO DE ENMEDIO SECTOR 4 - CEB. REPUBLICA ORIENTAL DE URUGUAY,10404,1,0,75,9,88,70,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10404.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,342_COL. HATO DE ENMEDIO SECTOR 5 - INST. HECTOR PINEDA UGARTE,10406,1,0,68,7,89,65,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10406.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,343_COL. HATO DE ENMEDIO SECTOR 6 - INST. HECTOR PINEDA UGARTE,10412,1,1,58,3,108,79,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10412.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,343_COL. HATO DE ENMEDIO SECTOR 6 - INST. HECTOR PINEDA UGARTE,10413,1,1,57,8,103,77,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10413.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,343_COL. HATO DE ENMEDIO SECTOR 6 - INST. HECTOR PINEDA UGARTE,10415,1,0,70,7,102,81,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10415.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,348_COL. BELLA ORIENTE - ESC. DE APLICACION REPUBLICA DEL PARAGUAY,10434,1,0,44,14,110,54,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10434.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,350_COL. VILLANUEVA NORTE - INST. RAFAEL PINEDA PONCE,10440,1,0,28,1,52,97,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10440.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,351_COL. VILLANUEVA NORTE SECTOR 1 - ESC. DR. JORGE ROBERTO MARADIAGA,10447,1,0,37,1,71,123,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10447.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,351_COL. VILLANUEVA NORTE SECTOR 1 - ESC. DR. JORGE ROBERTO MARADIAGA,10451,1,0,41,2,49,103,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10451.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,351_COL. VILLANUEVA NORTE SECTOR 1 - ESC. DR. JORGE ROBERTO MARADIAGA,10456,1,1,30,2,78,99,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10456.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,352_COL. VILLANUEVA SECTOR 2 - ESC. EVANGELICA PIEDAD No. 2,10464,1,1,32,3,51,104,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10464.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,352_COL. VILLANUEVA SECTOR 2 - ESC. EVANGELICA PIEDAD No. 2,10467,1,1,26,3,25,132,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10467.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,353_COL. VILLANUEVA SUR SECTOR 3 - ESC. DOCTOR DAVID COREA SANCHEZ,10473,1,0,24,0,46,120,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10473.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,353_COL. VILLANUEVA SUR SECTOR 3 - ESC. DOCTOR DAVID COREA SANCHEZ,10474,1,0,21,3,38,117,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10474.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,354_COL. VILLANUEVA SUR SECTOR 4 - CEB NACIONES UNIDAS,10483,1,0,31,2,64,100,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10483.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,354_COL. VILLANUEVA SUR SECTOR 4 - CEB NACIONES UNIDAS,10484,1,0,35,2,75,81,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10484.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,354_COL. VILLANUEVA SUR SECTOR 4 - CEB NACIONES UNIDAS,10486,1,0,27,1,57,119,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10486.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,354_COL. VILLANUEVA SUR SECTOR 4 - CEB NACIONES UNIDAS,10487,1,0,28,4,69,101,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10487.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,354_COL. VILLANUEVA SUR SECTOR 4 - CEB NACIONES UNIDAS,10489,1,0,34,1,64,95,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10489.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,354_COL. VILLANUEVA SUR SECTOR 4 - CEB NACIONES UNIDAS,10490,1,0,31,3,60,109,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10490.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,354_COL. VILLANUEVA SUR SECTOR 4 - CEB NACIONES UNIDAS,10498,1,0,41,2,62,86,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10498.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,355_COL. VILLANUEVA SUR SECTOR 5 - CEBG. GUSTAVO SIMON NUÑEZ,10500,1,0,35,3,59,126,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10500.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,355_COL. VILLANUEVA SUR SECTOR 5 - CEBG. GUSTAVO SIMON NUÑEZ,10503,1,1,36,3,55,122,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10503.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,355_COL. VILLANUEVA SUR SECTOR 5 - CEBG. GUSTAVO SIMON NUÑEZ,10504,1,0,39,1,58,147,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10504.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,355_COL. VILLANUEVA SUR SECTOR 5 - CEBG. GUSTAVO SIMON NUÑEZ,10506,1,0,41,0,66,111,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10506.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,355_COL. VILLANUEVA SUR SECTOR 5 - CEBG. GUSTAVO SIMON NUÑEZ,10507,1,1,43,1,55,109,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10507.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,355_COL. VILLANUEVA SUR SECTOR 5 - CEBG. GUSTAVO SIMON NUÑEZ,10509,1,1,35,1,57,143,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10509.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,358_COL. LOS PINOS - JARDIN ALDUVIN DIAZ BONILLA,10514,1,0,22,1,61,111,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10514.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,358_COL. LOS PINOS - JARDIN ALDUVIN DIAZ BONILLA,10515,1,0,19,2,65,98,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10515.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,359_COL. LOS PINOS - CEB HERMAN HERRERA,10522,1,2,26,2,47,123,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10522.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,359_COL. LOS PINOS - CEB HERMAN HERRERA,10523,1,1,41,2,48,127,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10523.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,359_COL. LOS PINOS - CEB HERMAN HERRERA,10524,1,1,35,2,48,129,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10524.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,359_COL. LOS PINOS - CEB HERMAN HERRERA,10529,1,1,26,0,53,136,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10529.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,359_COL. LOS PINOS - CEB HERMAN HERRERA,10531,1,0,37,0,54,139,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10531.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,363_COL. HONDURAS - CEB.  REPUBLICA DE CHINA,10544,1,0,60,3,115,74,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10544.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,363_COL. HONDURAS - CEB.  REPUBLICA DE CHINA,10548,1,0,65,4,96,79,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10548.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,363_COL. HONDURAS - CEB.  REPUBLICA DE CHINA,10550,1,1,71,6,95,71,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10550.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,367_COL. GUAYMURAS - ESC. GUAYMURAS,10555,1,0,53,12,122,95,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10555.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,368_COL. SAN ANGEL - OFICINAS DEL INFOP,10558,1,1,58,12,109,80,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10558.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,368_COL. SAN ANGEL - OFICINAS DEL INFOP,10560,1,0,45,10,105,89,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10560.pdf
FRANCISCO MORAZAN,DISTRITO CENTRAL,01,371_COL. FLORENCIA SUR - U.N.A.H.,10567,1,0,38,6,114,73,https://storage.googleapis.com/actas_elecciones_hn2025/actas/10567.pdf
