Departamento,Municipio,Centro,Mesa#
CORTES,CHOLOMA,045_COL. LAS TORRES - CEB. ALTAGRACIA SANCHEZ,5434
CORTES,CHOLOMA,045_COL. LAS TORRES - CEB. ALTAGRACIA SANCHEZ,5435
CORTES,CHOLOMA,045_COL. LAS TORRES - CEB. ALTAGRACIA SANCHEZ,5436
CORTES,CHOLOMA,045_COL. LAS TORRES - CEB. ALTAGRACIA SANCHEZ,5437
CORTES,CHOLOMA,045_COL. LAS TORRES - CEB. ALTAGRACIA SANCHEZ,5438
CORTES,CHOLOMA,045_COL. LAS TORRES - CEB. ALTAGRACIA SANCHEZ,5439
CORTES,CHOLOMA,045_COL. LAS TORRES - CEB. ALTAGRACIA SANCHEZ,5440
CORTES,CHOLOMA,036_COL. LIBERTAD DE ANACH - ESC. LA LIBERTAD,5367
CORTES,CHOLOMA,036_COL. LIBERTAD DE ANACH - ESC. LA LIBERTAD,5368
CORTES,CHOLOMA,036_COL. LIBERTAD DE ANACH - ESC. LA LIBERTAD,5369
CORTES,CHOLOMA,036_COL. LIBERTAD DE ANACH - ESC. LA LIBERTAD,5370
CORTES,CHOLOMA,036_COL. LIBERTAD DE ANACH - ESC. LA LIBERTAD,5371
CORTES,CHOLOMA,036_COL. LIBERTAD DE ANACH - ESC. LA LIBERTAD,5372
CORTES,CHOLOMA,036_COL. LIBERTAD DE ANACH - ESC. LA LIBERTAD,5373
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5287
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5288
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5289
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5290
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5291
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5292
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5293
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5294
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5295
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5296
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5297
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5298
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5299
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5300
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5301
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5302
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5303
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5304
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5305
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5306
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5307
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5308
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5309
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5310
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5311
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5312
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5313
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5314
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5315
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5316
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5317
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5318
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5319
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5320
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5321
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5322
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5323
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5324
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5325
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5326
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5327
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5328
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5329
CORTES,CHOLOMA,026_COL. LOPEZ ARELLANO - CEB. GENERAL OSWALDO LOPEZ ARELLANO,5330
CORTES,CHOLOMA,006_COL. LOS ALMENDROS - LICEO HONDUREÑO,5185
CORTES,CHOLOMA,006_COL. LOS ALMENDROS - LICEO HONDUREÑO,5186
CORTES,CHOLOMA,006_COL. LOS ALMENDROS - LICEO HONDUREÑO,5187
CORTES,CHOLOMA,006_COL. LOS ALMENDROS - LICEO HONDUREÑO,5188
CORTES,CHOLOMA,041_COL. LOS LEONES - CEB. LAS LOMAS,5401
CORTES,CHOLOMA,041_COL. LOS LEONES - CEB. LAS LOMAS,5402
CORTES,CHOLOMA,041_COL. LOS LEONES - CEB. LAS LOMAS,5403
CORTES,CHOLOMA,041_COL. LOS LEONES - CEB. LAS LOMAS,5404
CORTES,CHOLOMA,041_COL. LOS LEONES - CEB. LAS LOMAS,5405
CORTES,CHOLOMA,003_COL. MISISSIPI - CEB. JOSE TRINIDAD REYES,5171
CORTES,CHOLOMA,003_COL. MISISSIPI - CEB. JOSE TRINIDAD REYES,5172
CORTES,CHOLOMA,003_COL. MISISSIPI - CEB. JOSE TRINIDAD REYES,5173
CORTES,CHOLOMA,003_COL. MISISSIPI - CEB. JOSE TRINIDAD REYES,5174
CORTES,CHOLOMA,003_COL. MISISSIPI - CEB. JOSE TRINIDAD REYES,5175
CORTES,CHOLOMA,003_COL. MISISSIPI - CEB. JOSE TRINIDAD REYES,5176
CORTES,CHOLOMA,003_COL. MISISSIPI - CEB. JOSE TRINIDAD REYES,5177
CORTES,CHOLOMA,003_COL. MISISSIPI - CEB. JOSE TRINIDAD REYES,5178
CORTES,CHOLOMA,044_COL. RES. EUROPA - CENTRO DE ENSEÑANZA MILENIUM,5425
CORTES,CHOLOMA,044_COL. RES. EUROPA - CENTRO DE ENSEÑANZA MILENIUM,5426
CORTES,CHOLOMA,044_COL. RES. EUROPA - CENTRO DE ENSEÑANZA MILENIUM,5427
CORTES,CHOLOMA,044_COL. RES. EUROPA - CENTRO DE ENSEÑANZA MILENIUM,5428
CORTES,CHOLOMA,044_COL. RES. EUROPA - CENTRO DE ENSEÑANZA MILENIUM,5429
CORTES,CHOLOMA,044_COL. RES. EUROPA - CENTRO DE ENSEÑANZA MILENIUM,5430
CORTES,CHOLOMA,044_COL. RES. EUROPA - CENTRO DE ENSEÑANZA MILENIUM,5431
CORTES,CHOLOMA,043_COL. RES. SAN CARLOS - ESC. MARY FLAKES DE FLORES,5413
CORTES,CHOLOMA,043_COL. RES. SAN CARLOS - ESC. MARY FLAKES DE FLORES,5414
CORTES,CHOLOMA,043_COL. RES. SAN CARLOS - ESC. MARY FLAKES DE FLORES,5415
CORTES,CHOLOMA,043_COL. RES. SAN CARLOS - ESC. MARY FLAKES DE FLORES,5416
CORTES,CHOLOMA,043_COL. RES. SAN CARLOS - ESC. MARY FLAKES DE FLORES,5417
CORTES,CHOLOMA,043_COL. RES. SAN CARLOS - ESC. MARY FLAKES DE FLORES,5418
CORTES,CHOLOMA,043_COL. RES. SAN CARLOS - ESC. MARY FLAKES DE FLORES,5419
CORTES,CHOLOMA,043_COL. RES. SAN CARLOS - ESC. MARY FLAKES DE FLORES,5420
CORTES,CHOLOMA,043_COL. RES. SAN CARLOS - ESC. MARY FLAKES DE FLORES,5421
CORTES,CHOLOMA,043_COL. RES. SAN CARLOS - ESC. MARY FLAKES DE FLORES,5422
CORTES,CHOLOMA,043_COL. RES. SAN CARLOS - ESC. MARY FLAKES DE FLORES,5423
CORTES,CHOLOMA,043_COL. RES. SAN CARLOS - ESC. MARY FLAKES DE FLORES,5424
CORTES,CHOLOMA,037_COL. SAN FRANCISCO - ESC. MARIA DURAN DE CARACCIOLI,5374
CORTES,CHOLOMA,037_COL. SAN FRANCISCO - ESC. MARIA DURAN DE CARACCIOLI,5375
CORTES,CHOLOMA,037_COL. SAN FRANCISCO - ESC. MARIA DURAN DE CARACCIOLI,5376
CORTES,CHOLOMA,037_COL. SAN FRANCISCO - ESC. MARIA DURAN DE CARACCIOLI,5377
CORTES,CHOLOMA,037_COL. SAN FRANCISCO - ESC. MARIA DURAN DE CARACCIOLI,5378
CORTES,CHOLOMA,037_COL. SAN FRANCISCO - ESC. MARIA DURAN DE CARACCIOLI,5379
CORTES,CHOLOMA,037_COL. SAN FRANCISCO - ESC. MARIA DURAN DE CARACCIOLI,5380
CORTES,CHOLOMA,037_COL. SAN FRANCISCO - ESC. MARIA DURAN DE CARACCIOLI,5381
CORTES,CHOLOMA,037_COL. SAN FRANCISCO - ESC. MARIA DURAN DE CARACCIOLI,5382
CORTES,CHOLOMA,022_COL. SANTA FE - ESC. JULIO CESAR YANEZ,5256
CORTES,CHOLOMA,022_COL. SANTA FE - ESC. JULIO CESAR YANEZ,5257
CORTES,CHOLOMA,022_COL. SANTA FE - ESC. JULIO CESAR YANEZ,5258
CORTES,CHOLOMA,022_COL. SANTA FE - ESC. JULIO CESAR YANEZ,5259
CORTES,CHOLOMA,022_COL. SANTA FE - ESC. JULIO CESAR YANEZ,5260
CORTES,CHOLOMA,022_COL. SANTA FE - ESC. JULIO CESAR YANEZ,5261
CORTES,CHOLOMA,022_COL. SANTA FE - ESC. JULIO CESAR YANEZ,5262
CORTES,CHOLOMA,022_COL. SANTA FE - ESC. JULIO CESAR YANEZ,5263
CORTES,CHOLOMA,022_COL. SANTA FE - ESC. JULIO CESAR YANEZ,5264
CORTES,CHOLOMA,022_COL. SANTA FE - ESC. JULIO CESAR YANEZ,5265
CORTES,CHOLOMA,022_COL. SANTA FE - ESC. JULIO CESAR YANEZ,5266
CORTES,CHOLOMA,048_COL. SINOR - CEB. CARLOS ORELLANA,5461
CORTES,CHOLOMA,048_COL. SINOR - CEB. CARLOS ORELLANA,5462
CORTES,CHOLOMA,048_COL. SINOR - CEB. CARLOS ORELLANA,5463
CORTES,CHOLOMA,021_COL. TRINCHERAS - CEB. VIRGILIO RODRIGUEZ,5249
CORTES,CHOLOMA,021_COL. TRINCHERAS - CEB. VIRGILIO RODRIGUEZ,5250
CORTES,CHOLOMA,021_COL. TRINCHERAS - CEB. VIRGILIO RODRIGUEZ,5251
CORTES,CHOLOMA,021_COL. TRINCHERAS - CEB. VIRGILIO RODRIGUEZ,5252
CORTES,CHOLOMA,021_COL. TRINCHERAS - CEB. VIRGILIO RODRIGUEZ,5253
CORTES,CHOLOMA,021_COL. TRINCHERAS - CEB. VIRGILIO RODRIGUEZ,5254
CORTES,CHOLOMA,021_COL. TRINCHERAS - CEB. VIRGILIO RODRIGUEZ,5255
CORTES,CHOLOMA,033_COL. UNIDAD - ESC. ARMANDO GALE,5354
CORTES,CHOLOMA,033_COL. UNIDAD - ESC. ARMANDO GALE,5355
CORTES,CHOLOMA,033_COL. UNIDAD - ESC. ARMANDO GALE,5356
CORTES,CHOLOMA,033_COL. UNIDAD - ESC. ARMANDO GALE,5357
CORTES,CHOLOMA,033_COL. UNIDAD - ESC. ARMANDO GALE,5358
CORTES,CHOLOMA,033_COL. UNIDAD - ESC. ARMANDO GALE,5359
CORTES,CHOLOMA,033_COL. UNIDAD - ESC. ARMANDO GALE,5360
CORTES,CHOLOMA,033_COL. UNIDAD - ESC. ARMANDO GALE,5361
CORTES,CHOLOMA,033_COL. UNIDAD - ESC. ARMANDO GALE,5362
CORTES,CHOLOMA,033_COL. UNIDAD - ESC. ARMANDO GALE,5363
CORTES,CHOLOMA,035_EL BARREAL No. 1 - CEB. ALFONSO GUILLEN ZELAYA,5364
CORTES,CHOLOMA,035_EL BARREAL No. 1 - CEB. ALFONSO GUILLEN ZELAYA,5365
CORTES,CHOLOMA,035_EL BARREAL No. 1 - CEB. ALFONSO GUILLEN ZELAYA,5366
CORTES,CHOLOMA,049_RES. LOS CASTAÑOS - CEB. MARIA ANTONIETA CRIVELLI DURANT,5464
CORTES,CHOLOMA,049_RES. LOS CASTAÑOS - CEB. MARIA ANTONIETA CRIVELLI DURANT,5465
CORTES,CHOLOMA,049_RES. LOS CASTAÑOS - CEB. MARIA ANTONIETA CRIVELLI DURANT,5466
CORTES,LA LIMA,013_CAMPO COPEN NUEVO - ESC. RURAL MIXTA LEMPIRA,6955
CORTES,LA LIMA,005_CAMPO COPEN VIEJO - ESC. RURAL  MIXTA JOSE TRINIDAD REYES,6945
CORTES,LA LIMA,005_CAMPO COPEN VIEJO - ESC. RURAL  MIXTA JOSE TRINIDAD REYES,6946
CORTES,LA LIMA,002_CAMPO SAN JUAN - ESC. RURAL MIXTA SAN JUAN,6938
CORTES,LA LIMA,002_CAMPO SAN JUAN - ESC. RURAL MIXTA SAN JUAN,6939
CORTES,LA LIMA,002_CAMPO SAN JUAN - ESC. RURAL MIXTA SAN JUAN,6940
CORTES,LA LIMA,002_CAMPO SAN JUAN - ESC. RURAL MIXTA SAN JUAN,6941
CORTES,LA LIMA,002_CAMPO SAN JUAN - ESC. RURAL MIXTA SAN JUAN,6942
CORTES,LA LIMA,025_COL. 17 DE ENERO - CEB. JOSE EVARISTO EUCEDA,6971
CORTES,LA LIMA,010_COL. FLOR DE ORIENTE - CEB. OSWALDO LOPEZ ARELLANO,6948
CORTES,LA LIMA,010_COL. FLOR DE ORIENTE - CEB. OSWALDO LOPEZ ARELLANO,6949
CORTES,LA LIMA,010_COL. FLOR DE ORIENTE - CEB. OSWALDO LOPEZ ARELLANO,6950
CORTES,LA LIMA,010_COL. FLOR DE ORIENTE - CEB. OSWALDO LOPEZ ARELLANO,6951
CORTES,LA LIMA,010_COL. FLOR DE ORIENTE - CEB. OSWALDO LOPEZ ARELLANO,6952
CORTES,LA LIMA,010_COL. FLOR DE ORIENTE - CEB. OSWALDO LOPEZ ARELLANO,6953
CORTES,LA LIMA,010_COL. FLOR DE ORIENTE - CEB. OSWALDO LOPEZ ARELLANO,6954
CORTES,LA LIMA,023_COL. NUEVO SAN JUAN 1 - CEB. DILCIA FERNANDEZ,6959
CORTES,LA LIMA,023_COL. NUEVO SAN JUAN 1 - CEB. DILCIA FERNANDEZ,6960
CORTES,LA LIMA,023_COL. NUEVO SAN JUAN 1 - CEB. DILCIA FERNANDEZ,6961
CORTES,LA LIMA,023_COL. NUEVO SAN JUAN 1 - CEB. DILCIA FERNANDEZ,6962
CORTES,LA LIMA,023_COL. NUEVO SAN JUAN 1 - CEB. DILCIA FERNANDEZ,6963
CORTES,LA LIMA,023_COL. NUEVO SAN JUAN 1 - CEB. DILCIA FERNANDEZ,6964
CORTES,LA LIMA,024_COL. NUEVO SAN JUAN 2 Y 3 - ESC. DILCIA FERNANDEZ,6965
CORTES,LA LIMA,024_COL. NUEVO SAN JUAN 2 Y 3 - ESC. DILCIA FERNANDEZ,6966
CORTES,LA LIMA,024_COL. NUEVO SAN JUAN 2 Y 3 - ESC. DILCIA FERNANDEZ,6967
CORTES,LA LIMA,024_COL. NUEVO SAN JUAN 2 Y 3 - ESC. DILCIA FERNANDEZ,6968
CORTES,LA LIMA,024_COL. NUEVO SAN JUAN 2 Y 3 - ESC. DILCIA FERNANDEZ,6969
CORTES,LA LIMA,024_COL. NUEVO SAN JUAN 2 Y 3 - ESC. DILCIA FERNANDEZ,6970
CORTES,LA LIMA,021_COL. SAN JOSE - JN.  JUAN RAMON RODRIGUEZ ,6956
CORTES,LA LIMA,021_COL. SAN JOSE - JN.  JUAN RAMON RODRIGUEZ ,6957
CORTES,LA LIMA,021_COL. SAN JOSE - JN.  JUAN RAMON RODRIGUEZ ,6958
CORTES,LA LIMA,026_COOPERATIVA MONTEVIDEO - CEB. LEMPIRA,6972
CORTES,LA LIMA,004_CRUZ DE VALENCIA - CEB. RAMON VILLEDA MORALES,6943
CORTES,LA LIMA,004_CRUZ DE VALENCIA - CEB. RAMON VILLEDA MORALES,6944
CORTES,LA LIMA,006_EL PARAISO - ESC. LA DEMOCRACIA,6947
CORTES,LA LIMA,016_BO. EL CAIMAN - INST. PATRIA,6863
CORTES,LA LIMA,016_BO. EL CAIMAN - INST. PATRIA,6864
CORTES,LA LIMA,016_BO. EL CAIMAN - INST. PATRIA,6865
CORTES,LA LIMA,016_BO. EL CAIMAN - INST. PATRIA,6866
CORTES,LA LIMA,016_BO. EL CAIMAN - INST. PATRIA,6867
CORTES,LA LIMA,016_BO. EL CAIMAN - INST. PATRIA,6868
CORTES,LA LIMA,016_BO. EL CAIMAN - INST. PATRIA,6869
CORTES,LA LIMA,016_BO. EL CAIMAN - INST. PATRIA,6870
CORTES,LA LIMA,016_BO. EL CAIMAN - INST. PATRIA,6871
CORTES,LA LIMA,016_BO. EL CAIMAN - INST. PATRIA,6872
CORTES,LA LIMA,016_BO. EL CAIMAN - INST. PATRIA,6873
CORTES,LA LIMA,016_BO. EL CAIMAN - INST. PATRIA,6874
CORTES,LA LIMA,016_BO. EL CAIMAN - INST. PATRIA,6875
CORTES,LA LIMA,021_BO. GUADALUPE - CEB. MANUEL BONILLA,6878
CORTES,LA LIMA,021_BO. GUADALUPE - CEB. MANUEL BONILLA,6879
CORTES,LA LIMA,021_BO. GUADALUPE - CEB. MANUEL BONILLA,6880
CORTES,LA LIMA,021_BO. GUADALUPE - CEB. MANUEL BONILLA,6881
CORTES,LA LIMA,021_BO. GUADALUPE - CEB. MANUEL BONILLA,6882
CORTES,LA LIMA,021_BO. GUADALUPE - CEB. MANUEL BONILLA,6883
CORTES,LA LIMA,021_BO. GUADALUPE - CEB. MANUEL BONILLA,6884
CORTES,LA LIMA,041_COL. CAMPO DOS - ESC. CARLOS ROBERTO FLORES,6931
CORTES,LA LIMA,009_COL. CIUDAD PLANETA - CEB. MIRTHA TORREZ DE MEJA,6829
CORTES,LA LIMA,009_COL. CIUDAD PLANETA - CEB. MIRTHA TORREZ DE MEJA,6830
CORTES,LA LIMA,009_COL. CIUDAD PLANETA - CEB. MIRTHA TORREZ DE MEJA,6831
CORTES,LA LIMA,009_COL. CIUDAD PLANETA - CEB. MIRTHA TORREZ DE MEJA,6832
CORTES,LA LIMA,009_COL. CIUDAD PLANETA - CEB. MIRTHA TORREZ DE MEJA,6833
CORTES,LA LIMA,009_COL. CIUDAD PLANETA - CEB. MIRTHA TORREZ DE MEJA,6834
CORTES,LA LIMA,009_COL. CIUDAD PLANETA - CEB. MIRTHA TORREZ DE MEJA,6835
CORTES,LA LIMA,009_COL. CIUDAD PLANETA - CEB. MIRTHA TORREZ DE MEJA,6836
CORTES,LA LIMA,009_COL. CIUDAD PLANETA - CEB. MIRTHA TORREZ DE MEJA,6837
CORTES,LA LIMA,009_COL. CIUDAD PLANETA - CEB. MIRTHA TORREZ DE MEJA,6838
CORTES,LA LIMA,009_COL. CIUDAD PLANETA - CEB. MIRTHA TORREZ DE MEJA,6839
CORTES,LA LIMA,009_COL. CIUDAD PLANETA - CEB. MIRTHA TORREZ DE MEJA,6840
CORTES,LA LIMA,009_COL. CIUDAD PLANETA - CEB. MIRTHA TORREZ DE MEJA,6841
CORTES,LA LIMA,009_COL. CIUDAD PLANETA - CEB. MIRTHA TORREZ DE MEJA,6842
CORTES,LA LIMA,009_COL. CIUDAD PLANETA - CEB. MIRTHA TORREZ DE MEJA,6843
CORTES,LA LIMA,009_COL. CIUDAD PLANETA - CEB. MIRTHA TORREZ DE MEJA,6844
CORTES,LA LIMA,009_COL. CIUDAD PLANETA - CEB. MIRTHA TORREZ DE MEJA,6845
CORTES,LA LIMA,009_COL. CIUDAD PLANETA - CEB. MIRTHA TORREZ DE MEJA,6846
CORTES,LA LIMA,009_COL. CIUDAD PLANETA - CEB. MIRTHA TORREZ DE MEJA,6847
CORTES,LA LIMA,009_COL. CIUDAD PLANETA - CEB. MIRTHA TORREZ DE MEJA,6848
CORTES,LA LIMA,009_COL. CIUDAD PLANETA - CEB. MIRTHA TORREZ DE MEJA,6849
CORTES,LA LIMA,009_COL. CIUDAD PLANETA - CEB. MIRTHA TORREZ DE MEJA,6850
CORTES,LA LIMA,009_COL. CIUDAD PLANETA - CEB. MIRTHA TORREZ DE MEJA,6851
CORTES,LA LIMA,009_COL. CIUDAD PLANETA - CEB. MIRTHA TORREZ DE MEJA,6852
CORTES,LA LIMA,014_COL. FILADELFIA - CEB. REPUBLICA DE SUECIA,6859
CORTES,LA LIMA,014_COL. FILADELFIA - CEB. REPUBLICA DE SUECIA,6860
CORTES,LA LIMA,014_COL. FILADELFIA - CEB. REPUBLICA DE SUECIA,6861
CORTES,LA LIMA,014_COL. FILADELFIA - CEB. REPUBLICA DE SUECIA,6862
CORTES,LA LIMA,023_COL. FRATERNIDAD No. 1 - INST. SUECO HONDUREÑO,6885
CORTES,LA LIMA,023_COL. FRATERNIDAD No. 1 - INST. SUECO HONDUREÑO,6886
CORTES,LA LIMA,023_COL. FRATERNIDAD No. 1 - INST. SUECO HONDUREÑO,6887
CORTES,LA LIMA,040_COL. GUARUMA UNO CAMPO - ESC. GUARUMA UNO,6929
CORTES,LA LIMA,040_COL. GUARUMA UNO CAMPO - ESC. GUARUMA UNO,6930
CORTES,LA LIMA,004_COL. INDEPENDENCIA - ESC. ENMA ROMERO DE CALLEJAS,6824
CORTES,LA LIMA,004_COL. INDEPENDENCIA - ESC. ENMA ROMERO DE CALLEJAS,6825
CORTES,LA LIMA,004_COL. INDEPENDENCIA - ESC. ENMA ROMERO DE CALLEJAS,6826
CORTES,LA LIMA,004_COL. INDEPENDENCIA - ESC. ENMA ROMERO DE CALLEJAS,6827
CORTES,LA LIMA,004_COL. INDEPENDENCIA - ESC. ENMA ROMERO DE CALLEJAS,6828
CORTES,LA LIMA,035_COL. LA PAZ - ESC. MANUEL DE JESUS VALENCIA,6907
CORTES,LA LIMA,035_COL. LA PAZ - ESC. MANUEL DE JESUS VALENCIA,6908
CORTES,LA LIMA,035_COL. LA PAZ - ESC. MANUEL DE JESUS VALENCIA,6909
CORTES,LA LIMA,035_COL. LA PAZ - ESC. MANUEL DE JESUS VALENCIA,6910
CORTES,LA LIMA,035_COL. LA PAZ - ESC. MANUEL DE JESUS VALENCIA,6911
CORTES,LA LIMA,035_COL. LA PAZ - ESC. MANUEL DE JESUS VALENCIA,6912
CORTES,LA LIMA,035_COL. LA PAZ - ESC. MANUEL DE JESUS VALENCIA,6913
CORTES,LA LIMA,035_COL. LA PAZ - ESC. MANUEL DE JESUS VALENCIA,6914
CORTES,LA LIMA,035_COL. LA PAZ - ESC. MANUEL DE JESUS VALENCIA,6915
CORTES,LA LIMA,035_COL. LA PAZ - ESC. MANUEL DE JESUS VALENCIA,6916
CORTES,LA LIMA,035_COL. LA PAZ - ESC. MANUEL DE JESUS VALENCIA,6917
CORTES,LA LIMA,035_COL. LA PAZ - ESC. MANUEL DE JESUS VALENCIA,6918
CORTES,LA LIMA,035_COL. LA PAZ - ESC. MANUEL DE JESUS VALENCIA,6919
CORTES,LA LIMA,035_COL. LA PAZ - ESC. MANUEL DE JESUS VALENCIA,6920
CORTES,LA LIMA,035_COL. LA PAZ - ESC. MANUEL DE JESUS VALENCIA,6921
CORTES,LA LIMA,035_COL. LA PAZ - ESC. MANUEL DE JESUS VALENCIA,6922
CORTES,LA LIMA,035_COL. LA PAZ - ESC. MANUEL DE JESUS VALENCIA,6923
CORTES,LA LIMA,035_COL. LA PAZ - ESC. MANUEL DE JESUS VALENCIA,6924
CORTES,LA LIMA,035_COL. LA PAZ - ESC. MANUEL DE JESUS VALENCIA,6925
CORTES,LA LIMA,035_COL. LA PAZ - ESC. MANUEL DE JESUS VALENCIA,6926
CORTES,LA LIMA,035_COL. LA PAZ - ESC. MANUEL DE JESUS VALENCIA,6927
CORTES,LA LIMA,035_COL. LA PAZ - ESC. MANUEL DE JESUS VALENCIA,6928
CORTES,LA LIMA,033_COL. MODESTO RODAS ALVARADO - CENTRO COMUNAL RODAS ALVARADO,6901
CORTES,LA LIMA,033_COL. MODESTO RODAS ALVARADO - CENTRO COMUNAL RODAS ALVARADO,6902
CORTES,LA LIMA,033_COL. MODESTO RODAS ALVARADO - CENTRO COMUNAL RODAS ALVARADO,6903
CORTES,LA LIMA,033_COL. MODESTO RODAS ALVARADO - CENTRO COMUNAL RODAS ALVARADO,6904
CORTES,LA LIMA,033_COL. MODESTO RODAS ALVARADO - CENTRO COMUNAL RODAS ALVARADO,6905
CORTES,LA LIMA,033_COL. MODESTO RODAS ALVARADO - CENTRO COMUNAL RODAS ALVARADO,6906
CORTES,LA LIMA,042_COL. NUEVA GUADALUPE - CENTRO COMUNAL,6932
CORTES,LA LIMA,001_COL. NUEVA JERUSALEN - ESC. LEOPOLDO BARRIENTOS,6806
CORTES,LA LIMA,001_COL. NUEVA JERUSALEN - ESC. LEOPOLDO BARRIENTOS,6807
CORTES,LA LIMA,001_COL. NUEVA JERUSALEN - ESC. LEOPOLDO BARRIENTOS,6808
CORTES,LA LIMA,001_COL. NUEVA JERUSALEN - ESC. LEOPOLDO BARRIENTOS,6809
CORTES,LA LIMA,001_COL. NUEVA JERUSALEN - ESC. LEOPOLDO BARRIENTOS,6810
CORTES,LA LIMA,001_COL. NUEVA JERUSALEN - ESC. LEOPOLDO BARRIENTOS,6811
