Departamento,Municipio,Zona,Centro,Acta,PDF Link
OLANCHO,SALAMA,02,004_POZO ZARCO - ESC. SOR JUANA INES DE LA CRUZ,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
OLANCHO,SAN ESTEBAN,02,001_SAN ESTEBAN - ESC. FRANCISCO MORAZAN,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
OLANCHO,SAN ESTEBAN,02,001_SAN ESTEBAN - ESC. FRANCISCO MORAZAN,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
OLANCHO,SAN ESTEBAN,02,001_SAN ESTEBAN - ESC. FRANCISCO MORAZAN,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
OLANCHO,SAN ESTEBAN,02,011_EL TUNAL - ESC. 15 DE SEPTIEMBRE,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
OLANCHO,SAN FRANCISCO DE BECERRA,02,001_SAN FRANCISCO DE BECERRA - ESC. DOMINGA DE BONILLA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
OLANCHO,SAN FRANCISCO DE BECERRA,02,001_SAN FRANCISCO DE BECERRA - ESC. DOMINGA DE BONILLA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
OLANCHO,SAN FRANCISCO DE LA PAZ,02,001_SAN FRANCISCO DE LA PAZ - ESC. LUX,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
OLANCHO,SAN FRANCISCO DE LA PAZ,02,007_GUACOCA - ESC. FRANCISCO MORAZAN,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
OLANCHO,SAN FRANCISCO DE LA PAZ,02,008_EL URRACO - ESC. ALEJANDRO AGUILAR,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
OLANCHO,SAN FRANCISCO DE LA PAZ,02,013_EL CARRIZAL - ESC. RAMON LOBO HERRERA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
OLANCHO,SAN FRANCISCO DE LA PAZ,02,014_EL TULE - ESC. RURAL MIXTA 4 DE JULIO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
OLANCHO,SAN FRANCISCO DE LA PAZ,02,016_SANTA ANA - ESC. ALFONSO GUILLEN ZELAYA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
OLANCHO,SAN FRANCISCO DE LA PAZ,02,021_GUAPINOL - ESC. MIGUEL PAZ BARAHONA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
OLANCHO,SANTA MARIA DEL REAL,02,001_SANTA MARIA DEL REAL - ESC. HERNAN ACOSTA MEJIA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
OLANCHO,SANTA MARIA DEL REAL,02,001_SANTA MARIA DEL REAL - ESC. HERNAN ACOSTA MEJIA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
OLANCHO,SANTA MARIA DEL REAL,02,001_SANTA MARIA DEL REAL - ESC. HERNAN ACOSTA MEJIA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
OLANCHO,SANTA MARIA DEL REAL,02,001_SANTA MARIA DEL REAL - ESC. HERNAN ACOSTA MEJIA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
OLANCHO,SANTA MARIA DEL REAL,02,004_EL GUAPOTE - ESC. SANTOS GUARDIOLA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
OLANCHO,SILCA,02,003_LA CRUZ - ESC. JUAN LINDO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
OLANCHO,SILCA,02,004_GUAMILES - CEB POLICARPO BONILLA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
OLANCHO,SILCA,02,004_GUAMILES - CEB POLICARPO BONILLA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
OLANCHO,SILCA,02,005_PANUAYA - CEB JOSE CECILIO DEL VALLE,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
OLANCHO,YOCON,02,002_SAN CIPRIAN - CEB. MARIA EVANGELISTA FLORES DEL VALLE,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
OLANCHO,YOCON,02,006_EL OCOTAL DEL NAIPE - CEB LUIS LANDA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
OLANCHO,YOCON,02,007_SAN ANTONIO - CEBG. MARCO AURELIO SOTO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
OLANCHO,PATUCA,02,001_EL OCOTILLAL - ESC. PRESENTACION CENTENO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
OLANCHO,PATUCA,02,009_FROYLAN TURCIOS - ESC. RAFAEL PINEDA PONCE,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
OLANCHO,PATUCA,02,015_TERRERO BLANCO - CEB JOSE CECILIO DEL VALLE ,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
OLANCHO,PATUCA,02,023_VILLANUEVA NO.2 - ESC. 4 DE JUNIO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,01,001_BO. ABAJO - ESC. GUADALUPE ULLOA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,01,001_BO. ABAJO - ESC. GUADALUPE ULLOA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,01,001_BO. ABAJO - ESC. GUADALUPE ULLOA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,01,002_BO. ARRIBA - ESC. JOSE TRINIDAD CABAÑAS,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,01,003_BO. LA CABAÑA - ESC. MANUEL ANDARA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,01,003_BO. LA CABAÑA - ESC. MANUEL ANDARA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,01,003_BO. LA CABAÑA - ESC. MANUEL ANDARA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,01,004_BO. LA INDEPENDENCIA - ESC. MARCELINO PINEDA LOPEZ,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,01,004_BO. LA INDEPENDENCIA - ESC. MARCELINO PINEDA LOPEZ,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,01,004_BO. LA INDEPENDENCIA - ESC. MARCELINO PINEDA LOPEZ,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,01,007_BO. LOS LIRIOS - KINDER VIRGINIA MEDAL DE FAJARDO ,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,01,008_BO. LOURDES - ESC. DR. RAMON ERNESTO CRUZ,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,01,009_BO. SAN ANTONIO DE LA SABANA - ESC. JOSE CECILIO DEL VALLE,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,01,009_BO. SAN ANTONIO DE LA SABANA - ESC. JOSE CECILIO DEL VALLE,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,01,009_BO. SAN ANTONIO DE LA SABANA - ESC. JOSE CECILIO DEL VALLE,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,01,010_BO. SAN BLAS - ESC. ANGEL ANTONIO VINDEL,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,01,010_BO. SAN BLAS - ESC. ANGEL ANTONIO VINDEL,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,01,015_BO. SUYAPA - ESC. CLEOTILDE BOQUÍN,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,01,016_BO. TORONDON - INST. LEON ALVARADO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,01,017_COL. NUEVA ESPERANZA - ESC. FRANCISCO MORAZAN,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,01,019_COL. DOS DE MAYO SECTOR SUR - JARDIN DE NIÑOS CLEMENTINA SUAREZ,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,01,025_COL. NUEVA VALLADOLID - ESC. JOSE ELOY GUZMAN,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,01,025_COL. NUEVA VALLADOLID - ESC. JOSE ELOY GUZMAN,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,01,025_COL. NUEVA VALLADOLID - ESC. JOSE ELOY GUZMAN,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,01,027_COL. PIEDRAS BONITAS NORTE - ESC. EBEN EZER,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,01,028_COL. PRIMERO DE MAYO - ESC. PABLO PORTILLO FIGUEROA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,01,029_COL. SAN MIGUEL #2 - ESC. FRANCISCO MORAZAN,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,01,030_COL. VEINTIUNO DE ABRIL - ESC. MARIA TERESA ARGUETA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,01,030_COL. VEINTIUNO DE ABRIL - ESC. MARIA TERESA ARGUETA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,01,030_COL. VEINTIUNO DE ABRIL - ESC. MARIA TERESA ARGUETA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,01,030_COL. VEINTIUNO DE ABRIL - ESC. MARIA TERESA ARGUETA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,01,030_COL. VEINTIUNO DE ABRIL - ESC. MARIA TERESA ARGUETA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,01,033_LA JAGUITA - ESC. JOSE TRINIDAD CABAÑAS,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,02,005_EL CIRUELO - CEB. GUADALUPE ULLOA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,02,006_AGUA FRIA - ESC. MAURO RUBI MADRID,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,02,013_EL VOLCAN - ESC. TIBURCIO CARIAS ANDINO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,02,014_LA COOPERATIVA - ESC. POMPILIO ORTEGA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,02,021_LOMAS DEL CORDERO - ESC. ALBERTINA NOLASCO DE MARADIAGA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,02,023_PALO PINTADO - ESC. JOSE TRINIDAD CABAÑAS,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,02,024_OJO DE AGUA - ESC. JUAN MANUEL GALVEZ,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,02,027_PLANES DE CHURUNE - ESC. FIAT LUX,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,02,030_SAN MIGUEL DE SELGUAPA - ESC. REPUBLICA DE HONDURAS,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,02,031_VALLE DE ANGELES - ESC. COMALHUACAN,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,02,039_PLANES DEL HORNO - ESC. RENACIMIENTO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,02,041_SAN JOSE DE LA MORA - CEB. HIBUERAS,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,02,042_EL RESUMIDERO - ESC. PLUTARCO CASTELLANOS,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,COMAYAGUA,02,044_SAN ANTONIO DE LA LIBERTAD - ESC. FRANCISCO MORAZAN,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,AJUTERIQUE,02,001_AJUTERIQUE - ESC. JOSE CECILIO DEL VALLE,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,AJUTERIQUE,02,001_AJUTERIQUE - ESC. JOSE CECILIO DEL VALLE,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,AJUTERIQUE,02,001_AJUTERIQUE - ESC. JOSE CECILIO DEL VALLE,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,AJUTERIQUE,02,001_AJUTERIQUE - ESC. JOSE CECILIO DEL VALLE,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,AJUTERIQUE,02,001_AJUTERIQUE - ESC. JOSE CECILIO DEL VALLE,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,AJUTERIQUE,02,002_EL MISTERIO - ESC. MANUEL BONILLA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,EL ROSARIO,02,001_EL ROSARIO - ESC. GREGORIO DONAIRE,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,EL ROSARIO,02,002_AGUA DULCITA - ESC. JUAN LINDO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,EL ROSARIO,02,003_CERRO BLANCO - ESC. RAMON VILLEDA MORALES,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,EL ROSARIO,02,004_CONCEPCION DE GUASISTAGUA - ESC. REPUBLICA DE HONDURAS,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,EL ROSARIO,02,004_CONCEPCION DE GUASISTAGUA - ESC. REPUBLICA DE HONDURAS,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,EL ROSARIO,02,012_LOS LLANITOS O LEONCITOS - ESC. JOSE ELIU CASTAÑEDA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,ESQUIAS,02,002_CALPULES - CEB FRANCISCO MORAZAN,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,ESQUIAS,02,004_EL PLAYON - ESC. PABLO ZELAYA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,ESQUIAS,02,007_RANCHO GRANDE - CEB GREGORIO DONAIRE,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,ESQUIAS,02,011_CONCEPCION DE LA LAGUNA - CEB PEDRO NUFIO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,ESQUIAS,02,011_CONCEPCION DE LA LAGUNA - CEB PEDRO NUFIO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,ESQUIAS,02,014_PLAN DEL CEDRO - ESC. LEMPIRA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,ESQUIAS,02,022_EL NARANJAL - ESC. POMPILIO ORTEGA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,HUMUYA,02,001_HUMUYA - CEB JOSE CECILIO DEL VALLE,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,LA LIBERTAD,02,005_LA PITA - ESC. JOSE MEJIA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,LA LIBERTAD,02,006_MONTAÑUELAS - CEB PEDRO A. MEDAL,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,LA LIBERTAD,02,010_VALLE BONITO - CEB INST. LA DEMOCRACIA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,LA LIBERTAD,02,010_VALLE BONITO - CEB INST. LA DEMOCRACIA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,LA LIBERTAD,02,013_LA LAGUNA DEL RINCON - ESC. LA DEMOCRACIA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,LA LIBERTAD,02,026_EL FILO - ESC. JOSE TRINIDAD REYES,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,LA LIBERTAD,02,028_MATASANO - ESC. FRANCISCO MORAZAN,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,LAMANI,02,001_LAMANI - ESC. ESPERANZA MORENO DE SANTOS,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,LAMANI,02,001_LAMANI - ESC. ESPERANZA MORENO DE SANTOS,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,LA TRINIDAD,02,003_TIERRA BLANCA - CEB NICOLAS MONTES,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,MEAMBAR,02,010_SAN BENITO - ESC. CARLOS ROBERTO FLORES,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,MEAMBAR,02,016_SAN ANTONIO DE BUENOS AIRES - ESC. DIONISIO DE HERRERA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,MINAS DE ORO,02,012_EL SOCORRO - ESC. JOSE CECILIO DEL VALLE,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,OJOS DE AGUA,02,001_OJOS DE AGUA - CEB FRANCISCO MORAZÁN,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,OJOS DE AGUA,02,001_OJOS DE AGUA - CEB FRANCISCO MORAZÁN,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,OJOS DE AGUA,02,001_OJOS DE AGUA - CEB FRANCISCO MORAZÁN,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,OJOS DE AGUA,02,004_LOS ANISES - CEB JOSE SANTOS CHOCANO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,OJOS DE AGUA,02,005_LA CANDELARIA - ESC. PERFECTO H. BOBADILLA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,OJOS DE AGUA,02,007_CAMPO DOS - ESC. LA FRATERNIDAD,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,SAN JERONIMO,02,005_LA UNION - ESC. FRANCISCO MORAZAN,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,SAN JERONIMO,02,014_VALLECILLOS - ESC. JOSE TRINIDAD REYES,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,SAN JERONIMO,02,015_LOS TALNETES - ESC. 14 DE JULIO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,SAN JOSE DE COMAYAGUA,02,002_LAS DELICIAS - CEB CESAR AUGUSTO SANDINO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,SAN JOSE DE COMAYAGUA,02,010_EL PORVENIR - ESC. LUIS LANDA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,SAN JOSE DE COMAYAGUA,02,013_BUENA VISTA - CEB. LUIS ANTONIO CASTRO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,SAN JOSE DEL POTRERO,02,008_EL RODEO - ESC. SEGUNDA REPUBLICA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,SAN JOSE DEL POTRERO,02,011_LA LAGUNA - ESC. OLIMPIA VDA. DE CASTRO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,SAN LUIS,02,004_LAS QUEBRADAS - CEB MARCO AURELIO SOTO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,SAN LUIS,02,008_EL PLAN GRANDE - ESC. LA INDEPENDENCIA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,SAN LUIS,02,011_LOS PLANES - ESC. NICOLAS MONTES,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,SAN SEBASTIAN,02,001_SAN SEBASTIAN - ESC. MINERVA INFANTIL,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,SAN SEBASTIAN,02,002_LA PEÑITA - CEB SAT GRACIELA JUAREZ,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,SAN SEBASTIAN,02,002_LA PEÑITA - CEB SAT GRACIELA JUAREZ,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,SIGUATEPEQUE,01,004_BO. CALENTERIQUE O SUYAPA - ESC. ERNESTINA FLORES,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,SIGUATEPEQUE,01,004_BO. CALENTERIQUE O SUYAPA - ESC. ERNESTINA FLORES,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,SIGUATEPEQUE,01,005_BO. EL CARMEN - ESC. ESTADOS UNIDOS DE AMERICA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,SIGUATEPEQUE,01,005_BO. EL CARMEN - ESC. ESTADOS UNIDOS DE AMERICA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,SIGUATEPEQUE,01,006_BO. EL CENTRO - CEB REPUBLICA DE COLOMBIA,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,SIGUATEPEQUE,01,007_BO. EL PARNAZO - CEB. RENACIMIENTO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,SIGUATEPEQUE,01,007_BO. EL PARNAZO - CEB. RENACIMIENTO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,SIGUATEPEQUE,01,007_BO. EL PARNAZO - CEB. RENACIMIENTO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,SIGUATEPEQUE,01,007_BO. EL PARNAZO - CEB. RENACIMIENTO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,SIGUATEPEQUE,01,007_BO. EL PARNAZO - CEB. RENACIMIENTO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,SIGUATEPEQUE,01,009_BO. SAN ANTONIO - CEB. JULIA CASTELLANOS DE GÓMEZ RODICIO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,SIGUATEPEQUE,01,009_BO. SAN ANTONIO - CEB. JULIA CASTELLANOS DE GÓMEZ RODICIO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,SIGUATEPEQUE,01,009_BO. SAN ANTONIO - CEB. JULIA CASTELLANOS DE GÓMEZ RODICIO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,SIGUATEPEQUE,01,009_BO. SAN ANTONIO - CEB. JULIA CASTELLANOS DE GÓMEZ RODICIO,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
COMAYAGUA,SIGUATEPEQUE,01,011_BO. SAN JUAN - ESC. NORMA REGINA DE CALLEJAS,[object Object],https://storage.googleapis.com/actas_elecciones_hn2025/actas/[object Object].pdf
